Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2007-08-15,601398.XSHG,0,3.14,3.18,3.25,3.1,2624424891.0,1.003,3.18,[],None,0.26666666666666705,0.4666666666666659,0.26666666666666705,,0,0.40594059405940597,0.40198511166253104,0.41500000000000004,0.3946078431372549
2007-08-16,601398.XSHG,1,3.17,3.04,3.17,2.99,2638028221.0,1.003,3.04,[],None,0.7222222222222228,0.0,0.27777777777777724,,0,0.4133663366336634,0.3821339950372208,0.38750000000000007,0.3602941176470588
2007-08-17,601398.XSHG,2,3.0,2.9,3.04,2.88,3921887099.0,1.003,2.9,[],None,0.625,0.25,0.125,,0,0.3712871287128713,0.3498759305210918,0.36,0.32598039215686264
2007-08-20,601398.XSHG,3,3.0,3.18,3.19,2.98,3631065562.0,1.003,3.18,[],None,0.8571428571428581,0.04761904761904661,0.09523809523809534,,0,0.3712871287128713,0.3870967741935484,0.385,0.3946078431372549
2007-08-21,601398.XSHG,4,3.18,3.16,3.2,3.13,2720531741.0,1.003,3.16,['spanning top'],None,0.2857142857142848,0.2857142857142848,0.4285714285714304,,0,0.4158415841584159,0.38957816377171217,0.4225,0.3897058823529412
2007-08-22,601398.XSHG,5,3.07,3.1,3.15,3.07,2520012169.0,1.003,3.1,['inverse hammer'],None,0.3750000000000028,0.6249999999999972,0.0,,0,0.3886138613861386,0.3771712158808933,0.4075,0.37499999999999994
2007-08-23,601398.XSHG,6,3.12,3.12,3.2,3.1,1943907150.0,1.003,3.12,['doji'],None,0.0,0.8,0.2,,0,0.400990099009901,0.38957816377171217,0.41500000000000004,0.37990196078431365
2007-08-24,601398.XSHG,7,3.17,3.13,3.2,3.09,2591885242.0,1.003,3.13,[],None,0.3636363636363629,0.2727272727272742,0.3636363636363629,,0,0.4133663366336634,0.38957816377171217,0.4125,0.3823529411764705
2007-08-27,601398.XSHG,8,3.14,3.17,3.21,3.1,2377335036.0,1.003,3.17,"['spanning top', 'bullish harami']",None,0.27272727272727126,0.36363636363636437,0.36363636363636437,,0,0.40594059405940597,0.39205955334987597,0.41500000000000004,0.3921568627450979
2007-08-28,601398.XSHG,9,3.14,3.09,3.14,3.02,2384157775.0,1.003,3.09,[],None,0.4166666666666685,0.0,0.5833333333333315,,0,0.40594059405940597,0.3746898263027296,0.395,0.3725490196078431
