Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2007-07-04,000725.XSHE,0,3.59,3.63,3.73,3.56,65115853.0,3.89,3.63,['inverse hammer'],None,0.23529411764705913,0.5882352941176479,0.17647058823529305,,0,0.21849593495934957,0.22619047619047616,0.22256410256410256,0.2238955823293173
2007-07-05,000725.XSHE,1,3.8,3.81,3.81,3.71,79474259.0,3.89,3.81,"['hammer', 'spanning top']",None,0.10000000000000223,0.0,0.8999999999999978,,0,0.23983739837398374,0.23412698412698413,0.23794871794871794,0.24196787148594381
2007-07-06,000725.XSHE,2,3.77,3.87,3.95,3.67,105047137.0,3.89,3.87,['three white soldiers'],None,0.35714285714285715,0.2857142857142857,0.35714285714285715,,0,0.23678861788617886,0.24801587301587302,0.23384615384615384,0.247991967871486
2007-07-09,000725.XSHE,3,3.89,3.98,4.06,3.78,93333800.0,3.89,3.98,['three white soldiers'],None,0.3214285714285711,0.2857142857142846,0.3928571428571443,,0,0.24898373983739838,0.2589285714285714,0.24512820512820513,0.25903614457831325
2007-07-10,000725.XSHE,4,3.94,3.78,3.98,3.78,60962438.0,3.89,3.78,[],None,0.8,0.2,0.0,,0,0.25406504065040647,0.2509920634920635,0.24512820512820513,0.23895582329317275
2007-07-11,000725.XSHE,5,3.67,3.75,3.81,3.66,29001582.0,3.89,3.75,[],None,0.5333333333333341,0.4000000000000006,0.06666666666666529,,0,0.22662601626016257,0.23412698412698413,0.23282051282051283,0.23594377510040168
2007-07-12,000725.XSHE,6,3.75,3.79,3.82,3.71,25194753.0,3.89,3.79,[],None,0.36363636363636437,0.27272727272727126,0.36363636363636437,,0,0.23475609756097562,0.23511904761904762,0.23794871794871794,0.2399598393574298
2007-07-13,000725.XSHE,7,3.79,3.65,3.81,3.6,32296105.0,3.89,3.65,['bearish engulfing'],None,0.6666666666666674,0.09523809523809534,0.23809523809523728,,0,0.2388211382113821,0.23412698412698413,0.2266666666666667,0.2259036144578314
2007-07-16,000725.XSHE,8,3.66,3.47,3.69,3.47,40839305.0,3.89,3.47,[],None,0.8636363636363644,0.13636363636363563,0.0,,0,0.22560975609756098,0.2222222222222222,0.21333333333333335,0.20783132530120488
2007-07-17,000725.XSHE,9,3.44,3.59,3.61,3.38,29006616.0,3.89,3.59,['piercing line'],None,0.6521739130434779,0.08695652173913052,0.2608695652173916,,0,0.20325203252032523,0.21428571428571425,0.20410256410256408,0.2198795180722892
2007-07-18,000725.XSHE,10,3.58,3.57,3.64,3.51,27928254.0,3.89,3.57,"['spanning top', 'bearish harami']",None,0.0769230769230785,0.46153846153846073,0.46153846153846073,,0,0.21747967479674798,0.21726190476190477,0.21743589743589745,0.21787148594377512
2007-07-19,000725.XSHE,11,3.6,3.74,3.74,3.58,64124648.0,3.89,3.74,[],None,0.875,0.0,0.125,,0,0.21951219512195122,0.2271825396825397,0.22461538461538463,0.23493975903614464
2007-07-20,000725.XSHE,12,3.77,3.83,3.88,3.74,53844503.0,3.89,3.83,[],None,0.42857142857142994,0.3571428571428567,0.21428571428571339,,0,0.23678861788617886,0.24107142857142855,0.24102564102564109,0.2439759036144579
2007-07-23,000725.XSHE,13,3.83,3.93,3.97,3.8,63579043.0,3.89,3.93,['three white soldiers'],None,0.5882352941176463,0.23529411764705851,0.17647058823529518,,0,0.24288617886178862,0.25,0.24717948717948715,0.25401606425702816
2007-07-24,000725.XSHE,14,3.97,3.9,4.07,3.9,62238543.0,3.89,3.9,[],None,0.4117647058823537,0.5882352941176463,0.0,,0,0.25711382113821135,0.25992063492063494,0.25743589743589745,0.25100401606425704
2007-07-25,000725.XSHE,15,3.91,4.01,4.02,3.9,43090368.0,3.89,4.01,[],None,0.8333333333333327,0.08333333333333179,0.0833333333333355,,0,0.2510162601626016,0.2549603174603174,0.25743589743589745,0.2620481927710844
2007-07-26,000725.XSHE,16,4.03,4.15,4.21,3.98,70759122.0,3.89,4.15,[],None,0.5217391304347831,0.26086956521738963,0.21739130434782727,,0,0.2632113821138211,0.2738095238095238,0.26564102564102565,0.27610441767068283
2007-07-27,000725.XSHE,17,4.1,4.18,4.26,4.03,64776323.0,3.89,4.18,['three white soldiers'],None,0.34782608695652273,0.34782608695652273,0.3043478260869545,,0,0.27032520325203246,0.2787698412698412,0.27076923076923076,0.27911646586345384
2007-07-30,000725.XSHE,18,4.18,4.39,4.39,4.18,47611725.0,3.89,4.39,['three white soldiers'],None,1.0,0.0,0.0,,0,0.2784552845528455,0.29166666666666663,0.2861538461538461,0.3002008032128515
2007-07-31,000725.XSHE,19,4.54,4.49,4.61,4.33,121165404.0,3.89,4.49,[],None,0.17857142857142777,0.2500000000000008,0.5714285714285714,3.8755,0,0.3150406504065041,0.3134920634920635,0.30153846153846153,0.31024096385542177
2007-08-01,000725.XSHE,20,4.48,4.26,4.53,4.26,95680026.0,3.89,4.26,[],None,0.8148148148148158,0.1851851851851842,0.0,3.907,0,0.3089430894308943,0.3055555555555556,0.2943589743589743,0.28714859437751006
2007-08-02,000725.XSHE,21,4.27,4.36,4.39,4.07,65879367.0,3.89,4.36,['hammer'],None,0.2812500000000029,0.09374999999999818,0.624999999999999,3.9345,0,0.28760162601626016,0.29166666666666663,0.2748717948717949,0.29718875502008046
2007-08-03,000725.XSHE,22,4.32,4.28,4.37,4.26,50547198.0,3.89,4.28,"['bearish harami', 'shooting star']",None,0.3636363636363629,0.4545454545454516,0.1818181818181855,3.9549999999999996,0,0.29268292682926833,0.2896825396825397,0.2943589743589743,0.28915662650602414
2007-08-06,000725.XSHE,23,4.3,4.49,4.49,4.23,88997861.0,3.89,4.49,[],None,0.7307692307692328,0.0,0.2692307692307671,3.9805,0,0.29065040650406504,0.30158730158730157,0.2912820512820513,0.31024096385542177
2007-08-07,000725.XSHE,24,4.49,4.72,4.72,4.42,144855176.0,3.89,4.72,[],None,0.7666666666666656,0.0,0.23333333333333442,4.027500000000001,0,0.3099593495934959,0.32440476190476186,0.3107692307692308,0.33333333333333337
2007-08-08,000725.XSHE,25,4.76,4.73,4.94,4.62,121798522.0,3.89,4.73,['spanning top'],None,0.09374999999999792,0.5625000000000013,0.34375000000000067,4.0765,0,0.33739837398373984,0.3462301587301588,0.33128205128205135,0.3343373493975905
2007-08-09,000725.XSHE,26,4.69,4.97,4.97,4.69,103943948.0,3.89,4.97,"['bullish engulfing', 'piercing line']",None,1.0,0.0,0.0,4.1355,0,0.3302845528455285,0.3492063492063492,0.3384615384615385,0.35843373493975905
2007-08-10,000725.XSHE,27,5.0,5.22,5.22,4.84,149552644.0,3.89,5.22,[],None,0.5789473684210521,0.0,0.42105263157894784,4.214,0,0.3617886178861788,0.37400793650793646,0.3538461538461538,0.38353413654618485
2007-08-13,000725.XSHE,28,5.33,5.48,5.48,5.28,166120865.0,3.89,5.48,['three white soldiers'],None,0.7500000000000011,0.0,0.2499999999999989,4.3145,0,0.39532520325203246,0.3998015873015874,0.39897435897435896,0.40963855421686757
2007-08-31,000725.XSHE,29,5.75,5.75,5.75,5.75,795794.0,3.89,5.75,"['inverse hammer', 'doji', 'hanging man', 'hammer', 'shooting star']",None,,,,4.4225,0,0.4380081300813008,0.42658730158730157,0.4471794871794872,0.43674698795180733
2007-09-03,000725.XSHE,30,6.04,6.04,6.04,6.04,2166296.0,3.89,6.04,"['inverse hammer', 'doji', 'hanging man', 'hammer', 'shooting star']",None,,,,4.546,0,0.4674796747967479,0.45535714285714285,0.4769230769230769,0.4658634538152612
2007-09-04,000725.XSHE,31,6.34,6.34,6.34,6.34,7452010.0,3.89,6.34,"['inverse hammer', 'doji', 'hanging man', 'hammer', 'shooting star']",None,,,,4.676,0,0.4979674796747967,0.4851190476190476,0.5076923076923077,0.49598393574297195
2007-09-05,000725.XSHE,32,6.65,6.39,6.65,6.34,394275244.0,3.89,6.39,[],None,0.8387096774193556,0.0,0.16129032258064432,4.804,0,0.5294715447154471,0.5158730158730158,0.5076923076923077,0.5010040160642572
