Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2007-06-21,600030.XSHG,0,13.5,13.65,13.77,13.28,2035045628.0,1.398,13.65,[],None,0.30612244897959245,0.24489795918367177,0.4489795918367358,,0,0.2952670429874077,0.29639175257731964,0.30298913043478254,0.3001745200698081
2007-06-22,600030.XSHG,1,13.64,12.92,13.65,12.66,2112910498.0,1.398,12.92,[],None,0.7272727272727277,0.010101010101009883,0.2626262626262624,,0,0.30134607034303085,0.29123711340206193,0.27490942028985504,0.2683246073298429
2007-06-25,600030.XSHG,2,12.97,12.26,13.17,12.15,1741565999.0,1.398,12.26,[],None,0.6960784313725501,0.1960784313725484,0.10784313725490145,,0,0.27225358228397745,0.27061855670103097,0.2518115942028985,0.23952879581151837
2007-06-26,600030.XSHG,3,12.09,12.44,12.45,11.8,1580165666.0,1.398,12.44,[],None,0.5384615384615391,0.01538461538461509,0.4461538461538458,,0,0.23404255319148937,0.23969072164948457,0.2359601449275362,0.24738219895287955
2007-06-27,600030.XSHG,4,12.4,12.65,12.91,12.26,1635487932.0,1.398,12.65,[],None,0.3846153846153844,0.39999999999999947,0.21538461538461615,,0,0.24750325662179762,0.2594501718213059,0.25679347826086946,0.2565445026178011
2007-06-28,600030.XSHG,5,12.68,12.13,12.92,12.04,1391976304.0,1.398,12.13,"['bearish engulfing', 'dark cloud cover']",None,0.6249999999999982,0.2727272727272727,0.10227272727272904,,0,0.2596613113330438,0.25987972508591073,0.24682971014492744,0.23385689354275746
2007-06-29,600030.XSHG,6,11.97,11.75,12.13,11.64,1299760910.0,1.398,11.75,[],None,0.4489795918367358,0.3265306122448981,0.2244897959183661,,0,0.22883195831524095,0.22594501718213067,0.22871376811594196,0.21727748691099485
2007-07-02,600030.XSHG,7,11.77,11.3,12.04,11.04,1894361946.0,1.398,11.3,['three black crows'],None,0.46999999999999886,0.2699999999999996,0.26000000000000156,,0,0.2201476335214937,0.22207903780068727,0.2015398550724637,0.19764397905759168
2007-07-03,600030.XSHG,8,11.09,11.59,11.59,11.09,1219536410.0,1.398,11.59,['piercing line'],None,1.0,0.0,0.0,,0,0.19062092922275287,0.2027491408934708,0.20380434782608686,0.2102966841186737
2007-07-04,600030.XSHG,9,11.58,11.28,11.67,11.26,717637762.0,1.398,11.28,[],None,0.7317073170731722,0.2195121951219508,0.04878048780487699,,0,0.21189752496743375,0.20618556701030932,0.2115036231884057,0.1967713787085515
2007-07-05,600030.XSHG,10,11.11,10.98,11.35,10.87,1147284557.0,1.398,10.98,[],None,0.27083333333333104,0.5,0.229166666666669,,0,0.1914893617021276,0.1924398625429553,0.19384057971014484,0.18368237347294947
2007-07-06,600030.XSHG,11,11.0,11.73,11.75,11.0,1299493171.0,1.398,11.73,[],None,0.9733333333333339,0.0266666666666661,0.0,,0,0.1867129830655666,0.2096219931271478,0.1997282608695652,0.21640488656195472
2007-07-09,600030.XSHG,12,11.8,11.99,12.32,11.75,1557063020.0,1.398,11.99,['inverse hammer'],None,0.3333333333333323,0.5789473684210524,0.08771929824561524,,0,0.22145028224055585,0.23410652920962205,0.23369565217391303,0.22774869109947654
2007-07-10,600030.XSHG,13,12.2,12.52,13.09,12.11,2359697705.0,1.398,12.52,"['inverse hammer', 'three white soldiers']",None,0.3265306122448981,0.5816326530612246,0.09183673469387736,,0,0.23881893182805025,0.2671821305841925,0.24999999999999994,0.2508726003490402
2007-07-11,600030.XSHG,14,12.42,12.37,12.59,12.04,820278213.0,1.398,12.37,['bearish harami'],None,0.09090909090909208,0.3090909090909086,0.5999999999999993,,0,0.24837168910117235,0.2457044673539519,0.24682971014492744,0.24432809773123915
2007-07-12,600030.XSHG,15,12.37,12.27,12.51,12.09,488503472.0,1.398,12.27,[],None,0.23809523809523728,0.33333333333333476,0.428571428571428,,0,0.24620060790273546,0.24226804123711343,0.24909420289855072,0.23996509598603838
2007-07-13,600030.XSHG,16,12.31,12.36,12.46,12.06,526370150.0,1.398,12.36,['bullish harami'],None,0.12499999999999722,0.25000000000000333,0.6249999999999994,,0,0.24359531046461136,0.24012027491408938,0.24773550724637677,0.24389179755671903
2007-07-16,600030.XSHG,17,12.44,11.75,12.48,11.7,650866492.0,1.398,11.75,"['bearish engulfing', 'dark cloud cover']",None,0.8846153846153827,0.05128205128205239,0.06410256410256492,,0,0.2492401215805471,0.240979381443299,0.23143115942028974,0.21727748691099485
2007-07-17,600030.XSHG,18,11.71,12.12,12.19,11.47,1021792073.0,1.398,12.12,['piercing line'],None,0.5694444444444431,0.09722222222222276,0.33333333333333415,,0,0.21754233608336948,0.22852233676975942,0.22101449275362323,0.23342059336823734
2007-07-18,600030.XSHG,19,11.97,12.15,12.48,11.82,916399878.0,1.398,12.15,[],None,0.27272727272727226,0.5,0.22727272727272776,12.1105,0,0.22883195831524095,0.240979381443299,0.23686594202898542,0.2347294938917976
2007-07-19,600030.XSHG,20,12.12,12.29,12.48,12.09,694713166.0,1.398,12.29,['three white soldiers'],None,0.43589743589743507,0.4871794871794897,0.07692307692307516,12.0425,0,0.23534520191055142,0.240979381443299,0.24909420289855072,0.2408376963350785
2007-07-20,600030.XSHG,21,12.2,12.86,12.96,12.2,1823358586.0,1.398,12.86,['three white soldiers'],None,0.8684210526315773,0.13157894736842266,0.0,12.0395,0,0.23881893182805025,0.26159793814432997,0.2540760869565217,0.26570680628272253
2007-07-23,600030.XSHG,22,13.09,13.76,13.77,13.08,2612236570.0,1.398,13.76,['three white soldiers'],None,0.9710144927536238,0.014492753623188108,0.014492753623188108,12.1145,0,0.27746417716022576,0.29639175257731964,0.29393115942028986,0.3049738219895289
2007-07-25,600030.XSHG,23,15.09,14.11,15.1,13.76,2622307928.0,1.398,14.11,[],None,0.73134328358209,0.007462686567164021,0.261194029850746,12.197999999999999,0,0.36430742509769865,0.3535223367697595,0.32472826086956513,0.32024432809773123
2007-07-26,600030.XSHG,24,14.19,14.83,15.08,14.19,2547385739.0,1.398,14.83,['bullish harami'],None,0.7191011235955058,0.2808988764044942,0.0,12.307,0,0.32522796352583583,0.3526632302405499,0.34420289855072456,0.3516579406631763
2007-07-27,600030.XSHG,25,14.59,14.46,14.86,14.34,1818553071.0,1.398,14.46,['bearish harami'],None,0.24999999999999828,0.5192307692307688,0.23076923076923286,12.4235,0,0.34259661311333045,0.343213058419244,0.3509963768115942,0.3355148342059338
2007-07-30,600030.XSHG,26,14.64,14.49,14.72,14.33,1846294029.0,1.398,14.49,[],None,0.38461538461538497,0.205128205128205,0.41025641025641,12.5605,0,0.34476769431176724,0.33719931271477666,0.35054347826086946,0.33682373472949395
